Armscode,Mcode,Description
280188630007,2.053E+11,KAPPA JERSEY - ROYAL - N/A
280188630008,2.053E+11,KAPPA JERSEY - BLACK - N/A
280189950000,9018893,KAPPA JC TEE-ALL COLOR
280189950001,26590000600,KAPPA JC TEE-ALL COLOR - ALLCL - ALLSZ
280189950002,26570000600,KAPPA JC TEE-ALL COLOR - WHTBK - ALLSZ
280189950003,26570000200,KAPPA JC TEE-ALL COLOR - REDWH - ALLSZ
280189950004,9.01889E+11,KAPPA JC TEE-ALL COLOR - DGYBL - ALLSZ
280189950005,26570000300,KAPPA JC TEE-ALL COLOR - BLKGR - ALLSZ
280189950006,9.01889E+11,KAPPA JC TEE-ALL COLOR - N/A - ALLSZ
280189950007,9.01889E+11,KAPPA JC TEE-ALL COLOR - NVYRD - ALLSZ
280189950008,9.01889E+11,KAPPA JC TEE-ALL COLOR - WHTRD - ALLSZ
280189950009,26570000500,KAPPA JC TEE-ALL COLOR - RBLWH - ALLSZ
280189950010,26570000400,KAPPA JC TEE-ALL COLOR - BLKGR - ALLSZ
280189950011,26570000100,KAPPA JC TEE-ALL COLOR - ALLCL - ALLSZ
280189960000,9019820,KAPPA JC TEE-ALL COLOR
280189960001,26590000400,KAPPA JC TEE-ALL COLOR - NVYWH - ALLSZ
280189960002,26590000200,KAPPA JC TEE-ALL COLOR - DGYWH - ALLSZ
280189960003,26590000300,KAPPA JC TEE-ALL COLOR - BLKGY - ALLSZ
280189960004,9.01982E+11,KAPPA JC TEE-ALL COLOR - BLKGR - ALLSZ
280189960005,9.01982E+11,KAPPA JC TEE-ALL COLOR - WHTRD - ALLSZ
280189960006,26590000500,KAPPA JC TEE-ALL COLOR - RBLOR - ALLSZ
280189960007,26590000100,KAPPA JC TEE-ALL COLOR - N/A - ALLSZ
280189970000,9018894,KAPPA JC TEE-ALL COLOR
280189970001,26610000600,KAPPA JC TEE-ALL COLOR - WHTBK - ALLSZ
280189970002,26610000400,KAPPA JC TEE-ALL COLOR - DGYRD - ALLSZ
280189970003,26610000300,KAPPA JC TEE-ALL COLOR - BLKWH - ALLSZ
280189970004,26610000200,KAPPA JC TEE-ALL COLOR - REDWH - ALLSZ
280189970005,26610000500,KAPPA JC TEE-ALL COLOR - RBLWH - ALLSZ
280189970006,9.01889E+11,KAPPA JC TEE-ALL COLOR - NVYRD - ALLSZ
280189970007,9.01889E+11,KAPPA JC TEE-ALL COLOR - N/A - ALLSZ
280189970008,26610000100,KAPPA JC TEE-ALL COLOR - ALLCL - ALLSZ
280191850000,9056237,KAPPA SLIPPER
280191850001,9.05624E+11,KAPPA SLIPPER - NVYOR - 45
280191850002,9.05624E+11,KAPPA SLIPPER - BLKRD - 45
280191850003,9.05624E+11,KAPPA SLIPPER - BLACK - 45
280191850004,9.05624E+11,KAPPA SLIPPER - BLKRD - 44
280191850005,9.05624E+11,KAPPA SLIPPER - BLKRD - 43
280191850006,9.05624E+11,KAPPA SLIPPER - BLKRD - 42
280191850007,9.05624E+11,KAPPA SLIPPER - BLKRD - 41
280191850008,9.05624E+11,KAPPA SLIPPER - BLKRD - 40
280191850009,9.05624E+11,KAPPA SLIPPER - BLACK - 44
280191850010,9.05624E+11,KAPPA SLIPPER - BLACK - 43
280191850011,9.05624E+11,KAPPA SLIPPER - BLACK - 42
280191850012,9.05624E+11,KAPPA SLIPPER - BLACK - 41
280191850013,9.05624E+11,KAPPA SLIPPER - BLACK - 40
280191850014,9.05624E+11,KAPPA SLIPPER - NVYOR - 44
280191850015,9.05624E+11,KAPPA SLIPPER - NVYOR - 43
280191850016,9.05624E+11,KAPPA SLIPPER - NVYOR - 42
280191850017,9.05624E+11,KAPPA SLIPPER - NVYOR - 41
280191850018,9.05624E+11,KAPPA SLIPPER - NVYOR - 40
280191870000,9019985,KAPPA MEN KP 92
280191870001,2.01912E+11,KAPPA MEN KP 92 - BLACK - 39
280191870002,2.01903E+12,KAPPA MEN KP 92 - WHITE - 44
280191870003,2.01903E+12,KAPPA MEN KP 92 - WHITE - 43
280191870004,2.01903E+12,KAPPA MEN KP 92 - WHITE - 42
280191870005,2.01903E+12,KAPPA MEN KP 92 - WHITE - 41
280191870006,2.01903E+12,KAPPA MEN KP 92 - WHITE - 40
280191870007,2.01903E+11,KAPPA MEN KP 92 - WHITE - 45
280191870008,2.01903E+12,KAPPA MEN KP 92 - RED - 44
280191870009,2.01903E+12,KAPPA MEN KP 92 - RED - 43
280191870010,2.01903E+12,KAPPA MEN KP 92 - RED - 42
280191870011,2.01903E+12,KAPPA MEN KP 92 - RED - 41
280191870012,2.01903E+12,KAPPA MEN KP 92 - RED - 40
280191870013,2.01903E+11,KAPPA MEN KP 92 - RED - 45
280191870014,2.01903E+12,KAPPA MEN KP 92 - BLACK - 44
280191870015,2.01903E+12,KAPPA MEN KP 92 - BLACK - 43
280191870016,2.01903E+12,KAPPA MEN KP 92 - BLACK - 42
280191870017,2.01903E+12,KAPPA MEN KP 92 - BLACK - 41
280191870018,2.01903E+12,KAPPA MEN KP 92 - BLACK - 40
280191870019,2.01903E+12,KAPPA MEN KP 92 - BLACK - 45
280191870020,9.01999E+11,KAPPA MEN KP 92 - WHITE - 39
280191870021,9.01999E+11,KAPPA MEN KP 92 - RED - 39
280191870022,2.01912E+11,KAPPA MEN KP 92 - GREY - 45
280191870023,2.01912E+11,KAPPA MEN KP 92 - GREY - 39
280191870024,2.01912E+11,KAPPA MEN KP 92 - GREY - 44
280191870025,2.01912E+11,KAPPA MEN KP 92 - GREY - 43
280191870026,2.01912E+11,KAPPA MEN KP 92 - GREY - 42
280191870027,2.01912E+11,KAPPA MEN KP 92 - GREY - 41
280191870028,2.01912E+11,KAPPA MEN KP 92 - GREY - 40
280291640000,,KAPPA JERSEY
280291640001,KP1SJ097-PUR-XS,KAPPA JERSEY - PURPE - XS
280291640002,KP1SJ097-PUR-S,KAPPA JERSEY - PURPE - S
280291640003,KP1SJ097-PUR-M,KAPPA JERSEY - PURPE - M
280291640004,KP1SJ097-PUR-L,KAPPA JERSEY - PURPE - L
280291640005,KP1SJ097-PUR-XL,KAPPA JERSEY - PURPE - XL
280291640006,KP1SJ097-PUR-XXL,KAPPA JERSEY - PURPE - 2XL
280291640007,KP1SJ097-PUR-3XL,KAPPA JERSEY - PURPE - 3XL
280190270000,9070575,KAPPA JERSEY
280190270001,KP2SJ105-BKWE-XXL,KAPPA JERSEY - BLKWH - 2XL
280190270002,KP2SJ105-BKWE-L,KAPPA JERSEY - BLKWH - L
280190270003,KP2SJ105-BKWE-M,KAPPA JERSEY - BLKWH - M
280190270004,KP2SJ105-BKWE-S,KAPPA JERSEY - BLKWH - S
280190270005,KP2SJ105-BKWE-XL,KAPPA JERSEY - BLKWH - XL
280190270006,KP2SJ105-BKGY-XXL,KAPPA JERSEY - BLKGY - 2XL
280190270007,KP2SJ105-BKGY-L,KAPPA JERSEY - BLKGY - L
280190270008,KP2SJ105-BKGY-M,KAPPA JERSEY - BLKGY - M
280190270009,KP2SJ105-BKGY-S,KAPPA JERSEY - BLKGY - S
280190270010,KP2SJ105-BKGY-XL,KAPPA JERSEY - BLKGY - XL
280190270011,KP2SJ105-BKRD-XXL,KAPPA JERSEY - BLKRD - 2XL
280190270012,KP2SJ105-BKRD-L,KAPPA JERSEY - BLKRD - L
280190270013,KP2SJ105-BKRD-M,KAPPA JERSEY - BLKRD - M
280190270014,KP2SJ105-BKRD-S,KAPPA JERSEY - BLKRD - S
280190270015,KP2SJ105-BKRD-XL,KAPPA JERSEY - BLKRD - XL
280190270016,KP2SJ105-BKGD-XXL,KAPPA JERSEY - BLKGD - 2XL
280190270017,KP2SJ105-BKGD-L,KAPPA JERSEY - BLKGD - L
280190270018,KP2SJ105-BKGD-M,KAPPA JERSEY - BLKGD - M
280190270019,KP2SJ105-BKGD-S,KAPPA JERSEY - BLKGD - S
280190270020,KP2SJ105-BKGD-XL,KAPPA JERSEY - BLKGD - XL
280190270021,KP2SJ105-DGWE-XXL,KAPPA JERSEY - DGYWH - 2XL
280190270022,KP2SJ105-DGWE-L,KAPPA JERSEY - DGYWH - L
280190270023,KP2SJ105-DGWE-M,KAPPA JERSEY - DGYWH - M
280190270024,KP2SJ105-DGWE-S,KAPPA JERSEY - DGYWH - S
280190270025,KP2SJ105-DGWE-XL,KAPPA JERSEY - DGYWH - XL
280190270026,KP2SJ105-NYWE-XXL,KAPPA JERSEY - NVYWH - 2XL
280190270027,KP2SJ105-NYWE-L,KAPPA JERSEY - NVYWH - L
280190270028,KP2SJ105-NYWE-M,KAPPA JERSEY - NVYWH - M
280190270029,KP2SJ105-NYWE-S,KAPPA JERSEY - NVYWH - S
280190270030,KP2SJ105-NYWE-XL,KAPPA JERSEY - NVYWH - XL
280190270031,9.07058E+11,KAPPA JERSEY - NVYWH - XL
280190270032,9.07058E+11,KAPPA JERSEY - NVYWH - S
280190270033,9.07058E+11,KAPPA JERSEY - NVYWH - M
280190270034,9.07058E+11,KAPPA JERSEY - NVYWH - L
280190270035,9.07058E+11,KAPPA JERSEY - NVYWH - 2XL
280190270036,9.07058E+11,KAPPA JERSEY - DGYWH - XL
280190270037,9.07058E+11,KAPPA JERSEY - DGYWH - S
280190270038,9.07058E+11,KAPPA JERSEY - DGYWH - M
280190270039,9.07058E+11,KAPPA JERSEY - DGYWH - L
280190270040,9.07058E+11,KAPPA JERSEY - DGYWH - 2XL
280190270041,9.07058E+11,KAPPA JERSEY - BLKGD - XL
280190270042,9.07058E+11,KAPPA JERSEY - BLKGD - S
280190270043,9.07058E+11,KAPPA JERSEY - BLKGD - M
280190270044,9.07058E+11,KAPPA JERSEY - BLKGD - L
280190270045,9.07058E+11,KAPPA JERSEY - BLKGD - 2XL
280190270046,9.07058E+11,KAPPA JERSEY - BLKRD - XL
280190270047,9.07058E+11,KAPPA JERSEY - BLKRD - S
280190270048,9.07058E+11,KAPPA JERSEY - BLKRD - M
280190270049,9.07058E+11,KAPPA JERSEY - BLKRD - L
280190270050,9.07058E+11,KAPPA JERSEY - BLKRD - 2XL
280190270051,9.07058E+11,KAPPA JERSEY - BLKGY - XL
280190270052,9.07058E+11,KAPPA JERSEY - BLKGY - S
280190270053,9.07058E+11,KAPPA JERSEY - BLKGY - M
280190270054,9.07058E+11,KAPPA JERSEY - BLKGY - L
280190270055,9.07058E+11,KAPPA JERSEY - BLKGY - 2XL
280190270056,9.07058E+11,KAPPA JERSEY - BLKWH - XL
280190270057,9.07058E+11,KAPPA JERSEY - BLKWH - S
280190270058,9.07058E+11,KAPPA JERSEY - BLKWH - M
280190270059,9.07058E+11,KAPPA JERSEY - BLKWH - L
280190270060,9.07058E+11,KAPPA JERSEY - BLKWH - 2XL
280190270061,KP2SJ105-DGWE-2XL,KAPPA JERSEY - DGYWH - 2XL
280190270062,KP2SJ105-BKRD-2XL,KAPPA JERSEY - BLKRD - 2XL
280190270063,9.07058E+11,KAPPA JERSEY - BLKRD - 4XL
280190270064,9.07058E+11,KAPPA JERSEY - BLKRD - 3XL
280190270065,9.07058E+11,KAPPA JERSEY - BLKGY - 5XL
280190270066,9.07058E+11,KAPPA JERSEY - BLKGY - 4XL
280190270067,9.07058E+11,KAPPA JERSEY - BLKGY - 3XL
280190270068,9.07058E+11,KAPPA JERSEY - BLKWH - 5XL
280190270069,9.07058E+11,KAPPA JERSEY - BLKWH - 4XL
280190270070,9.07058E+11,KAPPA JERSEY - BLKWH - 3XL
280190270071,9.07058E+11,KAPPA JERSEY - NAVY - 5XL
280190270072,9.07058E+11,KAPPA JERSEY - NAVY - 4XL
280190270073,9.07058E+11,KAPPA JERSEY - NAVY - 3XL
280190270074,9.07058E+11,KAPPA JERSEY - BLACK - 5XL
280190270075,9.07058E+11,KAPPA JERSEY - BLACK - 4XL
280190270076,9.07058E+11,KAPPA JERSEY - BLACK - 3XL
280190270077,9.07058E+11,KAPPA JERSEY - NVYWH - 5XL
280190270078,9.07058E+11,KAPPA JERSEY - NVYWH - 4XL
280190270079,9.07058E+11,KAPPA JERSEY - NVYWH - 3XL
280190270080,9.07058E+11,KAPPA JERSEY - DGYWH - 5XL
280190270081,9.07058E+11,KAPPA JERSEY - DGYWH - 4XL
280190270082,9.07058E+11,KAPPA JERSEY - DGYWH - 3XL
280190270083,9.07058E+11,KAPPA JERSEY - BLKGD - 5XL
280190270084,9.07058E+11,KAPPA JERSEY - BLKGD - 4XL
280190270085,9.07058E+11,KAPPA JERSEY - BLKGD - 3XL
280190270086,9.07058E+11,KAPPA JERSEY - BLKRD - 5XL
280190270087,KP2SJ105-BLK-XXL,KAPPA JERSEY - BLACK - 2XL
280190270088,KP2SJ105-NVY-XXL,KAPPA JERSEY - NAVY - 2XL
280190270089,KP2SJ105-BKGD-5XL,KAPPA JERSEY - BLKGD - 5XL
280190270090,KP2SJ105-BKGD-4XL,KAPPA JERSEY - BLKGD - 4XL
280190270091,KP2SJ105-BKGD-3XL,KAPPA JERSEY - BLKGD - 3XL
280190270092,KP2SJ105-BKGY-5XL,KAPPA JERSEY - BLKGY - 5XL
280190270093,KP2SJ105-BKGY-4XL,KAPPA JERSEY - BLKGY - 4XL
280190270094,KP2SJ105-BKGY-3XL,KAPPA JERSEY - BLKGY - 3XL
280190270095,KP2SJ105-BKRD-5XL,KAPPA JERSEY - BLKRD - 5XL
280190270096,KP2SJ105-BKRD-4XL,KAPPA JERSEY - BLKRD - 4XL
280190270097,KP2SJ105-BKRD-3XL,KAPPA JERSEY - BLKRD - 3XL
280190270098,KP2SJ105-BKWE-5XL,KAPPA JERSEY - BLKWH - 5XL
280190270099,KP2SJ105-BKWE-4XL,KAPPA JERSEY - BLKWH - 4XL
280190270100,KP2SJ105-BKWE-3XL,KAPPA JERSEY - BLKWH - 3XL
280190270101,KP2SJ105-DGWE-5XL,KAPPA JERSEY - DGYWH - 5XL
280190270102,KP2SJ105-DGWE-4XL,KAPPA JERSEY - DGYWH - 4XL
280190270103,KP2SJ105-DGWE-3XL,KAPPA JERSEY - DGYWH - 3XL
280190270104,KP2SJ105-NYWE-5XL,KAPPA JERSEY - NVYWH - 5XL
280190270105,KP2SJ105-NYWE-4XL,KAPPA JERSEY - NVYWH - 4XL
280190270106,KP2SJ105-NYWE-3XL,KAPPA JERSEY - NVYWH - 3XL
280190270107,KP2SJ105-NVY-2XL,KAPPA JERSEY - NAVY - 2XL
280190270108,KP2SJ105-NVY-L,KAPPA JERSEY - NAVY - L
280190270109,KP2SJ105-NVY-M,KAPPA JERSEY - NAVY - M
280190270110,KP2SJ105-NVY-S,KAPPA JERSEY - NAVY - S
280190270111,KP2SJ105-NVY-XL,KAPPA JERSEY - NAVY - XL
280190270112,KP2SJ105-BLK-2XL,KAPPA JERSEY - BLACK - 2XL
280190270113,KP2SJ105-BLK-L,KAPPA JERSEY - BLACK - L
280190270114,KP2SJ105-BLK-M,KAPPA JERSEY - BLACK - M
280190270115,KP2SJ105-BLK-XL,KAPPA JERSEY - BLACK - XL
280190270116,KP2SJ105-BLK-S,KAPPA JERSEY - BLACK - S
280190270117,KP2SJ105-BKGY-2XL,KAPPA JERSEY - BLKGY - 2XL
280190270118,KP2SJ105-BKGD-2XL,KAPPA JERSEY - BLKGD - 2XL
280190270119,KP2SJ105-NYWE-2XL,KAPPA JERSEY - NVYWH - 2XL
280190270120,KP2SJ105-BKWE-2XL,KAPPA JERSEY - BLKWH - 2XL
280190280000,9070576,KAPPA JERSEY
280190280001,KP2SJ107-BKRD-2XL,KAPPA JERSEY - BLKRD - XXL
280190280002,KP2SJ107-DGWE-2XL,KAPPA JERSEY - DGYWH - XXL
280190280003,KP2SJ107-BKWE-2XL,KAPPA JERSEY - BLKWH - XXL
280190280004,KP2SJ107-BKGY-2XL,KAPPA JERSEY - BLKGY - XXL
280190280005,KP2SJ107-BKGD-2XL,KAPPA JERSEY - BLKGD - XXL
280190280006,KP2SJ107-NYWE-2XL,KAPPA JERSEY - NVYWH - XXL
280190280007,KP2SJ107-BLK-XXL,KAPPA JERSEY - BLACK - 2XL
280190280008,KP2SJ107-NVY-XXL,KAPPA JERSEY - NAVY - 2XL
280190280009,KP2SJ107-NVY-2XL,KAPPA JERSEY - NAVY - 2XL
280190280010,KP2SJ107-NVY-XL,KAPPA JERSEY - NAVY - XL
280190280011,KP2SJ107-NVY-L,KAPPA JERSEY - NAVY - L
280190280012,KP2SJ107-NVY-M,KAPPA JERSEY - NAVY - M
280190280013,KP2SJ107-NVY-S,KAPPA JERSEY - NAVY - S
280190280014,KP2SJ107-BLK-XL,KAPPA JERSEY - BLACK - XL
280190280015,KP2SJ107-BLK-2XL,KAPPA JERSEY - BLACK - 2XL
280190280016,KP2SJ107-BLK-L,KAPPA JERSEY - BLACK - L
280190280017,KP2SJ107-BLK-M,KAPPA JERSEY - BLACK - M
280190280018,KP2SJ107-BLK-S,KAPPA JERSEY - BLACK - S
280190280019,9.07058E+11,KAPPA JERSEY - BLKWH - XL
280190280020,9.07058E+11,KAPPA JERSEY - BLKWH - S
280190280021,9.07058E+11,KAPPA JERSEY - BLKWH - M
280190280022,9.07058E+11,KAPPA JERSEY - BLKWH - L
280190280023,9.07058E+11,KAPPA JERSEY - BLKWH - 5XL
280190280024,9.07058E+11,KAPPA JERSEY - BLKWH - 4XL
280190280025,9.07058E+11,KAPPA JERSEY - BLKWH - 3XL
280190280026,9.07058E+11,KAPPA JERSEY - BLKWH - 2XL
280190280027,9.07058E+11,KAPPA JERSEY - BLKRD - XL
280190280028,9.07058E+11,KAPPA JERSEY - BLKRD - S
280190280029,9.07058E+11,KAPPA JERSEY - BLKRD - M
280190280030,9.07058E+11,KAPPA JERSEY - BLKRD - L
280190280031,9.07058E+11,KAPPA JERSEY - BLKRD - 5XL
280190280032,9.07058E+11,KAPPA JERSEY - BLKRD - 4XL
280190280033,9.07058E+11,KAPPA JERSEY - BLKRD - 3XL
280190280034,9.07058E+11,KAPPA JERSEY - BLKRD - 2XL
280190280035,9.07058E+11,KAPPA JERSEY - BLKGY - XL
280190280036,9.07058E+11,KAPPA JERSEY - BLKGY - S
280190280037,9.07058E+11,KAPPA JERSEY - BLKGY - M
280190280038,9.07058E+11,KAPPA JERSEY - BLKGY - L
280190280039,9.07058E+11,KAPPA JERSEY - BLKGY - 5XL
280190280040,9.07058E+11,KAPPA JERSEY - BLKGY - 4XL
280190280041,9.07058E+11,KAPPA JERSEY - BLKGY - 3XL
280190280042,9.07058E+11,KAPPA JERSEY - BLKGY - 2XL
280190280043,9.07058E+11,KAPPA JERSEY - BLKGD - XL
280190280044,9.07058E+11,KAPPA JERSEY - BLKGD - S
280190280045,9.07058E+11,KAPPA JERSEY - BLKGD - M
280190280046,9.07058E+11,KAPPA JERSEY - BLKGD - L
280190280047,9.07058E+11,KAPPA JERSEY - BLKGD - 5XL
280190280048,9.07058E+11,KAPPA JERSEY - BLKGD - 4XL
280190280049,9.07058E+11,KAPPA JERSEY - BLKGD - 3XL
280190280050,9.07058E+11,KAPPA JERSEY - BLKGD - 2XL
280190280051,9.07058E+11,KAPPA JERSEY - NAVY - 5XL
280190280052,9.07058E+11,KAPPA JERSEY - NAVY - 4XL
280190280053,9.07058E+11,KAPPA JERSEY - NAVY - 3XL
280190280054,9.07058E+11,KAPPA JERSEY - BLACK - 5XL
280190280055,9.07058E+11,KAPPA JERSEY - BLACK - 4XL
280190280056,9.07058E+11,KAPPA JERSEY - BLACK - 3XL
280190280057,KP2SJ107-DGWE-5XL,KAPPA JERSEY - DGYWH - 5XL
280190280058,KP2SJ107-DGWE-4XL,KAPPA JERSEY - DGYWH - 4XL
280190280059,KP2SJ107-DGWE-3XL,KAPPA JERSEY - DGYWH - 3XL
280190280060,KP2SJ107-DGWE-XXL,KAPPA JERSEY - DGYWH - XXL
280190280061,KP2SJ107-DGWE-XL,KAPPA JERSEY - DGYWH - XL
280190280062,KP2SJ107-DGWE-L,KAPPA JERSEY - DGYWH - L
280190280063,KP2SJ107-DGWE-M,KAPPA JERSEY - DGYWH - M
280190280064,KP2SJ107-DGWE-S,KAPPA JERSEY - DGYWH - S
280190280065,KP2SJ107-NYWE-5XL,KAPPA JERSEY - NVYWH - 5XL
280190280066,KP2SJ107-NYWE-4XL,KAPPA JERSEY - NVYWH - 4XL
280190280067,KP2SJ107-NYWE-3XL,KAPPA JERSEY - NVYWH - 3XL
280190280068,KP2SJ107-NYWE-XXL,KAPPA JERSEY - NVYWH - XXL
280190280069,KP2SJ107-NYWE-XL,KAPPA JERSEY - NVYWH - XL
280190280070,KP2SJ107-NYWE-L,KAPPA JERSEY - NVYWH - L
280190280071,KP2SJ107-NYWE-M,KAPPA JERSEY - NVYWH - M
280190280072,KP2SJ107-NYWE-S,KAPPA JERSEY - NVYWH - S
280190280073,KP2SJ107-BKGD-5XL,KAPPA JERSEY - BLKGD - 5XL
280190280074,KP2SJ107-BKGD-4XL,KAPPA JERSEY - BLKGD - 4XL
280190280075,KP2SJ107-BKGD-3XL,KAPPA JERSEY - BLKGD - 3XL
280190280076,KP2SJ107-BKGD-XXL,KAPPA JERSEY - BLKGD - XXL
280190280077,KP2SJ107-BKGD-XL,KAPPA JERSEY - BLKGD - XL
280190280078,KP2SJ107-BKGD-L,KAPPA JERSEY - BLKGD - L
280190280079,KP2SJ107-BKGD-M,KAPPA JERSEY - BLKGD - M
280190280080,KP2SJ107-BKGD-S,KAPPA JERSEY - BLKGD - S
280190280081,KP2SJ107-BKRD-5XL,KAPPA JERSEY - BLKRD - 5XL
280190280082,KP2SJ107-BKRD-4XL,KAPPA JERSEY - BLKRD - 4XL
280190280083,KP2SJ107-BKRD-3XL,KAPPA JERSEY - BLKRD - 3XL
280190280084,KP2SJ107-BKRD-XXL,KAPPA JERSEY - BLKRD - XXL
280190280085,KP2SJ107-BKRD-XL,KAPPA JERSEY - BLKRD - XL
280190280086,KP2SJ107-BKRD-L,KAPPA JERSEY - BLKRD - L
280190280087,KP2SJ107-BKRD-M,KAPPA JERSEY - BLKRD - M
280190280088,KP2SJ107-BKRD-S,KAPPA JERSEY - BLKRD - S
280190280089,KP2SJ107-BKGY-5XL,KAPPA JERSEY - BLKGY - 5XL
280190280090,KP2SJ107-BKGY-4XL,KAPPA JERSEY - BLKGY - 4XL
280190280091,KP2SJ107-BKGY-3XL,KAPPA JERSEY - BLKGY - 3XL
280190280092,KP2SJ107-BKGY-XXL,KAPPA JERSEY - BLKGY - XXL
280190280093,KP2SJ107-BKGY-XL,KAPPA JERSEY - BLKGY - XL
280190280094,KP2SJ107-BKGY-L,KAPPA JERSEY - BLKGY - L
280190280095,KP2SJ107-BKGY-M,KAPPA JERSEY - BLKGY - M
280190280096,KP2SJ107-BKGY-S,KAPPA JERSEY - BLKGY - S
280190280097,KP2SJ107-BKWE-5XL,KAPPA JERSEY - BLKWH - 5XL
280190280098,KP2SJ107-BKWE-4XL,KAPPA JERSEY - BLKWH - 4XL
280190280099,KP2SJ107-BKWE-3XL,KAPPA JERSEY - BLKWH - 3XL
280190280100,KP2SJ107-BKWE-XXL,KAPPA JERSEY - BLKWH - XXL
280190280101,KP2SJ107-BKWE-XL,KAPPA JERSEY - BLKWH - XL
280190280102,KP2SJ107-BKWE-L,KAPPA JERSEY - BLKWH - L
280190280103,KP2SJ107-BKWE-M,KAPPA JERSEY - BLKWH - M
280190280104,KP2SJ107-BKWE-S,KAPPA JERSEY - BLKWH - S
280190280105,9.07058E+11,KAPPA JERSEY - NVYWH - XL
280190280106,9.07058E+11,KAPPA JERSEY - NVYWH - S
280190280107,9.07058E+11,KAPPA JERSEY - NVYWH - M
280190280108,9.07058E+11,KAPPA JERSEY - NVYWH - L
280190280109,9.07058E+11,KAPPA JERSEY - NVYWH - 5XL
280190280110,9.07058E+11,KAPPA JERSEY - NVYWH - 4XL
280190280111,9.07058E+11,KAPPA JERSEY - NVYWH - 3XL
280190280112,9.07058E+11,KAPPA JERSEY - NVYWH - 2XL
280190280113,9.07058E+11,KAPPA JERSEY - DGYWH - XL
280190280114,9.07058E+11,KAPPA JERSEY - DGYWH - S
280190280115,9.07058E+11,KAPPA JERSEY - DGYWH - M
280190280116,9.07058E+11,KAPPA JERSEY - DGYWH - L
280190280117,9.07058E+11,KAPPA JERSEY - DGYWH - 5XL
280190280118,9.07058E+11,KAPPA JERSEY - DGYWH - 4XL
280190280119,9.07058E+11,KAPPA JERSEY - DGYWH - 3XL
280190280120,9.07058E+11,KAPPA JERSEY - DGYWH - 2XL
280190280121,KP2SJ107-LTGY-XS,KAPPA JERSEY - LTGRY - XS
280190280122,KP2SJ107-LTGY-S,KAPPA JERSEY - LTGRY - S
280190280123,KP2SJ107-LTGY-M,KAPPA JERSEY - LTGRY - M
280190280124,KP2SJ107-LTGY-L,KAPPA JERSEY - LTGRY - L
280190280125,KP2SJ107-LTGY-XL,KAPPA JERSEY - LTGRY - XL
280190280126,KP2SJ107-LTGY-XXL,KAPPA JERSEY - LTGRY - 2XL
280190280127,KP2SJ107-LTGY-3XL,KAPPA JERSEY - LTGRY - 3XL
280190320000,9073478,KAPPA JERSEY
280190320001,KP3PM777-BEBK-5XL,KAPPA JERSEY - BLUBK - 5XL
280190320002,KP3PM777-DKBE-5XL,KAPPA JERSEY - BLKBL - 5XL
280190320003,KP3PM77-DKBE-2XL,KAPPA JERSEY - BLKBL - 2XL
280190320004,KP3PM77-DKBE-3XL,KAPPA JERSEY - BLKBL - 3XL
280190320005,KP3PM77-DKBE-4XL,KAPPA JERSEY - BLKBL - 4XL
280190320006,KP3PM77-DKBE-5XL,KAPPA JERSEY - BLKBL - 5XL
280190320007,KP3PM777-BKDB-2XL,KAPPA JERSEY - BKDBL - 2XL
280190320008,KP3PM777-BKDB-3XL,KAPPA JERSEY - BKDBL - 3XL
280190320009,KP3PM777-BKDB-4XL,KAPPA JERSEY - BKDBL - 4XL
280190320010,KP3PM777-BKDB-5XL,KAPPA JERSEY - BKDBL - 5XL
280190320011,KP3PM777-DBBK-2XL,KAPPA JERSEY - DKKBK - 2XL
280190320012,KP3PM777-DBBK-4XL,KAPPA JERSEY - DKKBK - 4XL
280190320013,KP3PM777-DBBK-5XL,KAPPA JERSEY - DKKBK - 5XL
280190320014,KP3PM777-BEBK-2XL,KAPPA JERSEY - BLUBK - 2XL
280190320015,KP3PM777-BEBK-3XL,KAPPA JERSEY - BLUBK - 3XL
280190320016,KP3PM777-BEBK-4XL,KAPPA JERSEY - BLUBK - 4XL
280190320017,KP3PM777-YEBK-2XL,KAPPA JERSEY - YELBK - XXL
280190320018,KP3PM777-YEBK-3XL,KAPPA JERSEY - YELBK - 3XL
280190320019,KP3PM777-YEBK-4XL,KAPPA JERSEY - YELBK - 4XL
280190320020,KP3PM777-YEBK-5XL,KAPPA JERSEY - YELBK - 5XL
280190320021,KP3PM777-DKBE-2XL,KAPPA JERSEY - BLKBL - 2XL
280190320022,KP3PM777-DKBE-3XL,KAPPA JERSEY - BLKBL - 3XL
280190320023,KP3PM777-DKBE-4XL,KAPPA JERSEY - BLKBL - 4XL
280190320024,KP3PM777-DBBK-3XL,KAPPA JERSEY - DKKBK - 3XL
280190320025,KP3PM777-DBBK-XXXL,KAPPA JERSEY - DKKBK - 3XL
280190320026,KP3PM777-DKBE-XXXXXL,KAPPA JERSEY - BLKBL - 5XL
280190320027,KP3PM777-DKBE-XXXXL,KAPPA JERSEY - BLKBL - 4XL
280190320028,KP3PM777-DKBE-XXXL,KAPPA JERSEY - BLKBL - 3XL
280190320029,KP3PM777-DKBE-XXL,KAPPA JERSEY - BLKBL - 2XL
280190320030,KP3PM777-DKBE-XL,KAPPA JERSEY - BLKBL - XL
280190320031,KP3PM777-DKBE-L,KAPPA JERSEY - BLKBL - L
280190320032,KP3PM777-DKBE-M,KAPPA JERSEY - BLKBL - M
